Organizacion Soriana,SORIANAB.MX,Mexico,Mexico
Steel Dynamics Inc,STLD.MX,Mexico,Mexico
Suntech Power Holdings Co,STPN.MX,Mexico,Mexico
Stillwater Mining Company,SWC.MX,Mexico,Mexico
AT&amp,T.MX,Mexico,Mexico
Telefonica SA,TEFN.MX,Mexico,Mexico
Telefonos,TELMEXA.MX,Mexico,Mexico
Telefonos,TELMEXL.MX,Mexico,Mexico
Target Corp,TGT.MX,Mexico,Mexico
TJX Companies,TJX.MX,Mexico,Mexico
Grupo Televisa, S.A.,TLEVISACPO.MX,Mexico,Mexico
Grupo TMM, S.A.,TMMA.MX,Mexico,Mexico
Toyota Motor Corp,TMN.MX,Mexico,Mexico
Total SA,TOTN.MX,Mexico,Mexico
Travelers Companies, Inc.,TRV.MX,Mexico,Mexico
Tenaris SA,TS.MX,Mexico,Mexico
Tesco PLC,TSCDYN.MX,Mexico,Mexico
Taiwan Semiconductor,TSMN.MX,Mexico,Mexico
Time Warner Inc,TWX.MX,Mexico,Mexico
Ternium SA,TX.MX,Mexico,Mexico
Texas Instruments, Inc.,TXN.MX,Mexico,Mexico
Textron Inc,TXT.MX,Mexico,Mexico
Under Armour, Inc.,UA.MX,Mexico,Mexico
UBS AG,UBSN.MX,Mexico,Mexico
Ultrapar Holdings Inc,UGPN.MX,Mexico,Mexico
Unilever PLC,ULN.MX,Mexico,Mexico
Urbi Desarrollos Urbanos,URBI.MX,Mexico,Mexico
U.S. Bancorp,USB.MX,Mexico,Mexico
United Technologies Corp,UTX.MX,Mexico,Mexico
Visa, Inc.,V.MX,Mexico,Mexico
Vale SA,VALEN.MX,Mexico,Mexico
Value Grupo Financiero,VALUEGFO.MX,Mexico,Mexico
Grupo Vasconia SAB,VASCONI.MX,Mexico,Mexico
Vitro, S.A.B. de C.V.,VITROA.MX,Mexico,Mexico
Valero Energy Corporation,VLO.MX,Mexico,Mexico
Vodafone Group PLC,VODN.MX,Mexico,Mexico
Verizon Communications Inc,VZ.MX,Mexico,Mexico
Wal - Mart de Mexico,WALMEXV.MX,Mexico,Mexico
Wells Fargo & Co,WFC.MX,Mexico,Mexico
MEMC Electronic Materials Inc,WFR.MX,Mexico,Mexico
WellPoint Inc,WLP.MX,Mexico,Mexico
Wal-Mart Stores Inc,WMT.MX,Mexico,Mexico
Wynn Resorts Ltd,WYNN.MX,Mexico,Mexico
United States Steel,X.MX,Mexico,Mexico
Exxon Mobil Corporation,XOM.MX,Mexico,Mexico
Yahoo! Inc,YHOO.MX,Mexico,Mexico
